"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AC164Pp","AC167Pp","AC172Pp","AC190Pp","AC191Pp","AC192Pp","AC166Pp","AC170Pp","AC174Pp","AC202Pp","AC203Pp","AC204Pp"
"1","LOC100856795",769.30841659524,1.41595538404517,0.16268947557106,8.7034233718868,3.2201985031858e-18,2.71656742227458e-14,472.970116238547,417.451113371616,372.492282040961,1186.92473210396,1381.71807532796,1360.6047807285,436.512023574195,371.279006340743,447.272039277525,986.663676004551,1033.40877241106,764.404381723267
"2","LOC106013078",75.4193773481775,2.60052393218922,0.30131629595155,8.6305452679777,6.10601803163537e-18,2.71656742227458e-14,31.3571347782462,19.2176983137828,12.9255996922731,134.971475612517,157.207861511772,145.181850904549,43.9895837710429,12.0223678243669,12.5599012589633,113.437759275958,113.970850827943,108.190444406716
"3","LOC101849343",453.065976401981,2.59430883155196,0.370075152862022,7.01022160360822,2.37940950146831e-12,7.057328581355e-09,250.85707822597,108.900290444769,83.4288707410355,1191.04599853488,1199.91306541638,940.261516067683,163.551016584647,70.71981073157,97.6881209030475,403.152899872827,337.529058221217,589.743991079745
"4","LOC101860479",188.440370243917,-1.17193392920352,0.183681694564637,-6.38024345311728,1.76806683590607e-10,3.93306467647305e-07,279.601118439362,303.21257339524,249.699084964367,82.4253286183308,119.777418294684,111.736817188318,216.56410471898,194.479479511818,322.370798980057,133.840233965878,145.751184231889,101.826300618085
"5","LOC101852961",46.9352717689674,-2.36253233073107,0.385626686307137,-6.12647520158758,8.98472022785053e-10,1.59892081174828e-06,155.479126608804,36.3000968149231,47.002180699175,10.3031660772913,28.8749133388969,9.88148723434105,64.2924685884473,79.2061880193584,88.6170811049074,17.95417772713,17.5339770504528,7.77839796388153
"6","LOC101853149",116.670686365452,-0.882998773893751,0.146973792845043,-6.0078654622781,1.87981724800139e-09,2.78776897878606e-06,137.187464654827,141.997437540729,175.670650363166,85.5162784415182,102.6663585383,79.81201227737,154.527512221356,136.48923471193,159.789854905699,84.0581957224721,72.3276553331178,70.0055816749338
"7","LOC101852314",213.994726040269,0.96291331645104,0.161852477095654,5.94932702748791,2.69247208126627e-09,3.42251665415819e-06,145.026748349389,105.697340725806,144.531705649963,239.033452993159,302.651869441031,358.773998046844,145.504007858065,156.29078171677,172.349756164662,303.588823386016,259.722035059832,234.766193091697
"8","LOC101846308",1237.19028258861,0.656803859980705,0.110938497120187,5.92043228482848,3.21096485049003e-09,3.57139565495753e-06,894.984888462444,1045.22925828852,1020.53484843084,1562.9902939251,1796.66127442025,1622.84424963986,992.585479961994,880.461643608047,927.339376286787,1316.36766699367,1393.951175511,1392.33323553479
"9","LOC100533216",460.445701221287,-2.28557260559215,0.410761581504563,-5.56423168208773,2.63309929076364e-08,2.60325749880165e-05,2069.57089536425,638.454643980118,448.870825677121,111.274193634747,202.124393372278,300.24518904344,496.292739980997,510.597033481936,422.152236759598,111.805561300764,100.820368040104,113.140334020095
"10","LOC101853857",22.5370631810244,-2.00563582044134,0.376529143903389,-5.32664165023027,1.00045265248362e-07,8.90202770179924e-05,36.5833239079539,73.6678435361675,37.0142173006003,8.24253286183307,4.27776493909584,11.4017160396243,24.8146369990498,24.7519337560495,20.2353964727741,11.4253858263554,10.958735656533,7.07127087625594
"11","LOC101854569",190.131005346895,0.717013823000783,0.14358436795731,4.993676074919,5.92407263985334e-07,0.000439269986245125,129.348180960266,148.403336978656,141.006542097525,248.306302462721,265.221426223942,256.158553690226,188.365653583697,136.48923471193,120.71460654448,230.139914502302,215.8870924337,201.531219973294
"12","LOC101857824",135.78073845493,1.24172175075517,0.248417598255193,4.99852570621659,5.77703061849906e-07,0.000439269986245125,90.1517624874578,56.5854450350272,57.5776713564893,205.033004938098,214.957688189566,262.239468911359,121.817308904426,67.8910183023072,92.1059425657305,153.426609668202,109.58735656533,197.995584535166
"13","LOC100533261",8688.69783894665,-1.00634209675207,0.209710995679384,-4.79870925934001,1.59691406416142e-06,0.00109302625714679,15185.9990636481,16936.1304639743,11604.2508873676,5986.13949090627,6310.77272640114,5396.05214435286,10982.7327481704,7523.88066373174,7379.63976193308,5174.88368035142,5979.08617420441,5804.8062623185
"14","LOC101851482",406.647606023231,-2.13260872040786,0.446823664860536,-4.77281954408904,1.8166455270252e-06,0.00115460799281931,2086.5560100358,400.368714870476,282.01308419505,198.851105291723,151.860655337902,212.071918337012,524.491191116281,398.152534418739,282.597778326673,123.230947127119,132.600701444049,86.976631777948
"15","LOC101860509",1143.84036013579,0.546144445319264,0.115886460439572,4.71275456380036,2.4439048683916e-06,0.0014497243679299,841.41644988294,992.914412878779,784.936417676222,1328.07810736285,1476.89834522284,1517.18834767267,1098.61165623066,908.042369793359,955.250267973372,1196.40111581693,1301.89779599612,1324.44903512274
"16","LOC101859924",398.333295424838,0.616986042291175,0.134447962514873,4.58903229733157,4.45305534381435e-06,0.00247645540307875,327.943367889158,364.068618055552,263.799739174119,515.158303864567,506.915145282857,491.033904106486,375.603369121982,256.005714848284,303.530947091612,439.877354314684,424.103069907827,511.96001144093
"17","LOC101846174",64.403258781903,0.91834480852374,0.200734535921312,4.57492182054678,4.76397848445645e-06,0.0024935223855702,39.1964184728077,39.5030465338869,37.0142173006003,87.5769116569764,68.4442390255334,70.6906394456706,50.757212043511,47.3822731901519,53.0306942045115,113.437759275958,98.628620908797,67.1770733244314
"18","LOC101845584",122.322977590378,1.06864138825589,0.237909750741682,4.49179314813455,7.06260025013e-06,0.0034912787236476,44.4226076025154,74.7354934424888,71.0907983075021,168.971923667578,135.819036816293,156.583566944174,87.9791675420858,60.8190372291502,133.274507803443,220.34672665114,161.093414151035,152.739450927128
"19","LOC101861202",164.817226579562,2.13128169109637,0.478676408872978,4.45244773210023,8.48969099699415e-06,0.00397585634164494,109.749971723862,35.2324469086018,20.563454055889,159.699074198016,202.124393372278,68.4102962377457,104.898238223256,41.7246883316263,57.2173279574993,605.545448796838,161.093414151035,411.547964998096
"20","LOC101851259",6989.17810061428,-1.52476924188049,0.344626721820319,-4.42440804887867,9.67070820693657e-06,0.00430249808126608,10762.0299653506,4981.65446289504,18984.1807843968,2294.51508541278,2352.77071650271,3945.75386411265,3581.20329418106,11479.2396779484,12451.0487813856,4437.94629455149,4484.31463065331,4115.47964998096
"21","LOC101854223",571.349439912221,0.713823071379657,0.162741353206864,4.38624269316663,1.153254422481e-05,0.0044615903701026,530.458196665332,532.757303254313,425.957262586273,805.707587244183,729.358922115841,798.1201227737,451.175218164543,340.869487726168,319.579709811398,679.810456668148,593.963472584089,648.43553935267
"22","LOC101857951",2050.57721163981,0.65704513835872,0.149737998952636,4.38796526569418,1.14416042540296e-05,0.0044615903701026,1595.29423184328,1774.43414430595,1591.61134392581,2781.85484086866,2917.43568846336,2899.83644607778,1881.40065974614,1311.14529096331,1396.94012891358,1910.48772996415,2379.14151103332,2167.34452357244
"23","LOC101862832",57.8572999536258,0.865170085686969,0.19694057324462,4.39305152530627,1.11770623594059e-05,0.0044615903701026,41.8095130376616,45.9089459718145,38.1892718180796,75.2131123642268,65.2359153212116,75.2513258615203,51.8851500889224,32.5311129365222,38.3774760690544,91.4030866108435,51.5060575857051,86.976631777948
"24","LOC101845941",1370.92195095611,0.586008244434934,0.13407181884326,4.37085324485695,1.23761956944509e-05,0.00458847455371766,1034.78544768212,1345.2388819648,1209.71862574502,1804.08438013371,1767.78636108136,1824.27456633989,1001.60898432528,1019.77967074924,965.716852355842,1290.25249939057,1676.68655544955,1511.13058625589
"25","LOC101858224",75.7499416569323,1.71497234444897,0.399318742600419,4.29474542887926,1.74893906634747e-05,0.00622482392494391,66.6339114037732,19.2176983137828,28.201308419505,110.243877027017,99.4580348339783,146.702079709833,57.5248403159792,32.5311129365222,10.4665843824694,75.897205846504,59.1771725452782,202.945474148545
"26","LOC101851122",394.723977710321,0.466711623052957,0.110318408589326,4.23058698018705,2.33082293286247e-05,0.00772246885830639,364.526691797112,311.75377264581,336.065591999101,428.61170881532,456.651407248481,468.230472027238,263.937502626257,347.941468799325,363.53936421777,462.728125967395,440.541173392627,492.160452987413
"27","LOC101857902",143.323175089634,1.05651951224071,0.250289093030803,4.22119677468598,2.43008685134389e-05,0.00772246885830639,73.1666478159078,66.1942941919186,51.7023987690924,168.971923667578,209.610482015696,163.424596567948,145.504007858065,133.660442282667,88.6170811049074,170.564688407735,213.695345302394,234.766193091697
"28","LOC101864367",987.977827660125,-0.892383788147294,0.211027867899904,-4.22874853936624,2.34994818654874e-05,0.00772246885830639,1714.19003454413,1752.0134962732,1293.14749648605,587.280466405607,608.512062586383,564.004886760081,1134.70567368382,925.015124368936,887.566355633403,915.663064083628,781.357852310803,692.277418785456
"29","LOC100533404",100.593440516239,-1.45433961657868,0.34560154246651,-4.20813983120347,2.57481523871712e-05,0.00790024344624308,305.7320640879,198.582882575756,116.330397230458,64.9099462869355,60.9581503821157,66.1299530298209,108.28205235949,84.8637728778841,71.8705460929564,57.1269291317772,28.4927127069858,43.8418794327868
