"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AC190Pp","AC191Pp","AC192Pp","AC202Pp","AC203Pp","AC204Pp"
"1","LOC101850631",37857.9467421143,-8.2255546777762,0.144479916219664,-56.9321667190771,0,0,179.275089744869,284.471368449873,290.363701809099,75608.3068048947,73993.3831529108,76791.8803348766
"2","LOC101847465",4748.67581982607,-6.43165091285618,0.174524022182152,-36.8525251277067,2.66450424001584e-297,1.64053526057775e-293,80.3646954028725,99.4580348339783,142.901507696624,10421.5840716113,10129.1593673335,7618.58724207815
"3","LOC101846325",1205.45207125648,-7.48968187949538,0.247879354049764,-30.2150290338087,1.50351495357604e-200,6.17142771277845e-197,16.4850657236661,9.62497111296564,13.6820592475491,2341.38799541527,2431.74344218467,2419.78889385478
"4","LOC101857597",740.468753164228,-4.39904241191717,0.153622928796257,-28.6353244687284,2.44187149484975e-180,7.51730139689494e-177,68.0008961101229,65.2359153212116,67.6501818351041,1486.9323554014,1399.43054333926,1355.56262697826
"5","LOC101848377",924.889842545248,-6.34555871971528,0.236998251358326,-26.7747069159646,6.36834968449337e-158,1.56839716029703e-154,16.4850657236661,22.4582659302532,27.3641184950983,2286.70936324628,1776.411049924,1419.91119195219
"6","LOC101857532",1093.53424092477,-3.40055362204441,0.13186535448183,-25.7880747782996,1.20661821099051e-146,2.47638277502285e-143,195.760155468536,180.735568676799,190.788715063046,2202.65116752381,1960.51780895375,1830.75202986266
"7","LOC101845452",491.605168012954,-4.42284814974114,0.176565236693266,-25.0493711705246,1.77361056853593e-138,3.12003436299306e-135,49.4551971709985,39.5693256866365,42.5664065479307,973.606092203002,899.71219740136,944.721789067793
"8","LOC101847784",1260.12704103183,-3.28190254472811,0.131420926540881,-24.9724502110187,1.2181840140887e-137,1.87508974368604e-134,248.306302462721,233.138189180723,224.233748779278,2568.26351396718,2209.28110835705,2077.53938344399
"9","LOC106011452",900.057961298831,-4.60192042174412,0.190921637323698,-24.1037133677091,2.2853558041803e-128,2.81418713726762e-125,88.6072282647056,56.6803854430199,68.4102962377457,2173.27160397032,1617.50938290427,1395.86887097292
"10","LOC106012394",518.636809369494,-5.13322383871837,0.212950399982175,-24.105255679952,2.20181345279804e-128,2.81418713726762e-125,22.666965370041,31.0137958084448,31.924804910948,1202.11380873011,916.150300886159,907.951180511262
"11","LOC101845676",514.739818513923,-4.03925769210713,0.172964358673125,-23.3531215511323,1.28110215020626e-120,1.43413562523999e-117,63.8796296792063,67.3747977907595,47.887207366422,1064.19307982625,909.575059492239,935.52913692866
"12","LOC101861925",604.475298108578,-5.33887212068098,0.231429327146137,-23.0691251904721,9.45568020652326e-118,9.70310383859395e-115,30.909498231874,33.1526782779928,24.3236608845318,1419.19613943086,1277.78857755175,841.481234274456
