"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AC177Pp","AC181Pp","AC182Pp","AC177A","AC181A","AC182A"
"1","LOC100533236",352927.629765784,-11.6990778986828,0.21431867573825,-54.5873002358928,0,0,205.175799724851,210.534949347768,221.299029365526,691818.409394194,910097.071175366,515013.288246704
"2","LOC100533366",38135.3242156519,7.07074224569891,0.174736265957001,40.46522458846,0,0,80041.2721911347,67949.0616196143,79131.6602619333,628.180596356234,576.821274940338,484.949349932515
"3","LOC101845620",19004.6993025163,-10.590045561844,0.24659077760359,-42.9458297863359,0,0,18.0116160063801,26.8635098574304,29.4388617045883,32578.5149706025,35239.9344236884,46135.4324332384
"4","LOC101856039",19506.2059150064,-6.46726271876521,0.201839692937567,-32.0415802493598,2.87604481384792e-225,1.05500513883976e-221,448.724172680686,422.944097057683,436.507259757688,28015.295283951,43047.7872012808,44665.9774753104
"5","LUQ-1",4942.27885959787,-8.5485645571481,0.276718723969717,-30.892613389196,1.50102749549708e-209,4.40491528828573e-206,22.710298442827,31.2366393691051,24.3631958934524,6276.23698664429,12014.8026094906,11284.3234277469
"6","ELH",36294.4271492553,-7.8666903087759,0.271809386086089,-28.9419376646704,3.54488563270402e-184,8.66901781477767e-181,260.776875222807,286.752349408385,382.705202159648,42591.5354692595,106828.069213984,67416.7237854978
"7","LOC100533237",76951.9481213049,-7.28974699892267,0.252757858615745,-28.8408322449229,6.60275889997698e-183,1.38403259056232e-179,818.35385768118,1256.33763542541,855.757255757514,186052.836059806,93601.9419271185,179126.461992041
"8","LOC101845589",1373.08782721883,-7.95023471122083,0.296935632622671,-26.7742696994656,6.44344214693772e-158,1.18180783277522e-154,7.83113739407828,13.7441213224062,11.166464784499,2411.36700551639,2504.94252330757,3289.47571098802
"9","LOC100533370",24833.6582773876,6.76570530615755,0.271714682206079,24.9000357699706,7.43352410840536e-137,1.21191221380702e-133,60877.6958740858,34675.7933636436,52091.5582196878,573.604622559327,529.137382878603,254.160201470655
"10","LOC101851187",501.906286430956,-7.01755452526869,0.339432308050357,-20.6743859050317,5.89117008404639e-95,8.64411386432127e-92,7.83113739407828,9.37099181073153,5.07566581113591,1165.02997125642,1038.27829489261,785.851657420762
"11","GnRH",10447.6221481641,4.97018321508587,0.25429495824206,19.5449538183718,4.55403513843513e-85,6.07466887147806e-82,28593.831966998,16592.2781000812,15561.9913769427,727.308385497554,761.404082921246,448.918976543954
"12","LOC100533443",23907.6328002935,3.04909908403124,0.159109755757664,19.1634954721145,7.46850616147936e-82,9.13211590894888e-79,41906.7655369311,44564.6886551149,41512.8555361184,4630.0474096682,5415.19812913989,5416.24153478845
"13","LOC100533412",422.113413123798,-6.65661031883797,0.353962145301101,-18.8059949551257,6.74447972142265e-79,7.6124423809565e-76,5.4817961758548,9.37099181073153,10.1513316222718,590.311553313482,801.397024650442,1115.96778117
"14","LOC101856757",1354.7149843748,3.97900994391114,0.21402024911008,18.5917452225025,3.74782427720731e-77,3.92798754424735e-74,2844.26910152923,2064.11712951046,2734.76873904003,193.8003967482,167.662717249325,123.671822171545
"15","LOC106014153",412.067507213527,-7.08131863403721,0.382826397355286,-18.4974669535793,2.16408681094278e-76,2.11690971846423e-73,7.04802365467046,3.74839672429261,8.12106529781746,996.846868331257,885.997478308359,570.643210964766
"16","LOC101845765",11198.4371611826,2.95979202975018,0.16038167064944,18.4546776309598,4.78209938928893e-76,4.38548402118978e-73,21097.0841396469,18677.6361443627,19763.627535401,2376.83934862447,2501.0970481413,2774.33875091915
"17","LOC101847844",565.160661392675,-3.80755850455398,0.210921036344677,-18.0520566869008,7.60069771805553e-73,6.56029633041345e-70,91.6243075107159,68.0958738246491,65.9836555447668,1070.35736364954,928.297705137317,1166.60506268906
"18","LOC101862698",435.743300249486,-4.28871284701223,0.243218865242427,-17.6331422430472,1.37129622977249e-69,1.11783497663621e-66,58.7335304555871,33.1108377312514,35.5296606779514,780.770563910851,946.755985935407,759.559222785866
"19","LOC101861968",12666.3935657821,-3.35117129855396,0.193620319777508,-17.3079525041837,4.09727900180811e-67,3.16417762071213e-64,2048.62554229088,2093.47957051742,2642.39162127735,23387.47546505,27196.7385659203,18629.6506296364
"20","LOC101856965",4890.75058185633,3.73501274221546,0.217871813869943,17.1431663227674,7.0693970018074e-66,5.186463110376e-63,9114.66081296771,8645.67704458091,9536.16092596215,671.618616317037,902.148474006688,474.237617303483
"21","LOC100533301",37220.772992691,-2.80622166838244,0.164191009316403,-17.091201765955,1.72580293777929e-65,1.20584316695407e-62,8795.93352102873,9332.25837791384,9807.20148027681,58123.4120937058,64643.2066400138,72622.6258432071
"22","LOC101861341",650.852182939762,-4.59572299943967,0.269363653149571,-17.0614073045994,2.87543718333465e-65,1.91778589959406e-62,78.3113739407828,36.2345016681619,40.6053264890873,1059.21940981344,1133.64607901608,1557.09640671103
"23","MRP",25304.7129688465,-3.39978305939363,0.201171033628867,-16.8999631709691,4.50187692429508e-64,2.87200174392094e-61,3751.8979255029,5410.185938729,3976.27659644387,41281.7120981338,41561.1265020012,55847.0787522685
"24","ATRP",2655.07581545546,2.69605956559856,0.160594511974949,16.7879931415036,2.98778255479859e-63,1.82665555943999e-60,4520.13250386199,4442.47485107413,4839.13978433698,684.984160920361,755.251322655215,688.472269884112
"25","LOC101856141",384.725959894609,4.35221746841933,0.269064440624067,16.175372183425,7.52416988491105e-59,4.41608578885199e-56,631.18967396271,810.903158021968,756.274205859251,54.5759737969068,22.3037559643597,33.1089917624608
"26","LOC118478957",815.185252766669,2.76841336924713,0.175031779611092,15.8166327017777,2.38934337017316e-56,1.34841674117503e-53,1400.9904798006,1468.12205034794,1396.8232312246,198.255578282641,225.344844743359,201.575332200865
"27","LOC101853874",3258.23153767178,2.51783357001556,0.162910377808976,15.4553295123279,6.94554964609366e-54,3.77452036878268e-51,5281.31905856639,5910.59690142207,5452.28021432219,883.239739203002,1012.12906376198,1009.82424875506
"28","LOC101847635",20921.0512867404,-3.48793699621707,0.230720462652656,-15.1175884276379,1.24001178364611e-51,6.49810460765694e-49,3654.79182181633,3974.54999332493,2641.37648811513,31435.7609070183,31514.438082607,52305.3904275606
"29","LOC101862248",395.380530531275,-4.43597545009448,0.294217684933261,-15.0771883447479,2.28807215616467e-51,1.15768561197945e-48,34.4570045339444,37.4839672429261,32.4842611912698,478.932014952448,672.958154097061,1115.96778117
"30","LOC101861775",490.277546809301,-3.87807718616943,0.261874470070108,-14.8089165970673,1.28291433088886e-49,6.2747339923774e-47,47.7699381038775,78.7163312101448,59.8928565714037,838.687923858589,679.880009396345,1236.71822171545
"31","LOC101856383",3669.79236676082,-3.07158756431349,0.212199715345122,-14.4749843764769,1.74365359272965e-47,8.25310618262005e-45,570.106802288899,964.587423717965,805.000597646155,7456.86009327125,5612.08645765286,6610.11282598777
"32","LOC118477856",258.605977164906,-4.40683270447439,0.313515445153011,-14.056190125892,7.05852209873379e-45,3.23655296108503e-42,28.1920946186818,30.611906581723,9.13619846004464,374.235248893075,639.117972633894,470.342441802017
"33","LOC100533266",257.995448636869,-3.12941985335893,0.227216582325249,-13.7728497688577,3.71273587432508e-43,1.65081737830218e-40,45.420596885654,64.3474771003565,47.7112586246776,502.321718008265,431.462313655373,456.709327546886
"34","LOC100533371",272.216294819504,-3.11762698406361,0.226643019507255,-13.7556717645293,4.70886425183634e-43,2.0321519166822e-40,49.3361655826932,61.223813163446,57.8625902469494,504.549308775486,409.158557691013,551.167333457436
"35","LOC118477667",270.833051850131,4.02653710733624,0.29567570430721,13.6180857902096,3.12655611437139e-42,1.31074165331918e-39,426.796987977266,561.010043069128,541.065975467088,52.3483830296861,18.4582807980908,25.3186407595289
"36","LOC101848767",153.836505849438,-4.02881229989992,0.303092632703402,-13.2923465145469,2.56409144971879e-40,1.04508094004788e-37,21.1440709640114,19.9914491962273,11.166464784499,273.993664368144,363.012855695786,233.710530087959
"37","LOC101847487",1371.69088855091,-3.25887210585315,0.249149822117921,-13.0799696269129,4.28611422915258e-39,1.69973389417178e-36,260.776875222807,195.541362450598,323.827478750471,3454.99327995929,2010.41441692539,1984.59191799692
