"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AC175Pp","AC176Pp","AC180Pp","AC176A","AC180A"
"27","MRP",15797.0510133638,-2.92263129109748,0.287105035103049,-10.1796587790544,2.4441691582772e-24,1.10630338086317e-21,2792.87613787934,5154.68284900653,5104.25372770946,33302.1951526946,32631.2471995293
"28","LOC100533301",34836.5260929053,-2.35017152708637,0.231774146904713,-10.1399209466299,3.67396776988456e-24,1.60355571841997e-21,12163.7105478693,15334.8115224799,12092.1875938184,70566.4900182452,64025.4307821138
"29","LOC101849693",315.780752606325,4.01973611793951,0.397377828962649,10.1156527238397,4.70867809418943e-24,1.98430189617548e-21,659.265762020466,343.316675876416,513.979486239625,16.9546925396351,45.3871463554831
"30","ELH",23683.3525342341,-8.6477842552884,0.870034829662182,-9.93958398038636,2.7999401005209e-23,1.14060226561553e-20,97.015697421072,103.58692806616,243.320075932588,93727.6596956705,24245.1802740802
"31","LOC101846311",1512.66427757517,2.94683347249756,0.299312632293558,9.845336128705,7.17988229299187e-23,2.83049488718237e-20,2636.32808067716,2454.51692408196,1870.01047121225,209.814320177985,392.651591726505
"32","LOC101856280",89.6174476194815,-4.27792741551522,0.439283562682161,-9.73841905077261,2.0674566266001e-22,7.89574607302493e-20,8.81960885646109,12.8250482367627,10.9357337497792,175.904935098715,239.60191215569
"33","LOC100533443",19902.4637086604,2.75994642338148,0.283500871750124,9.73523081725859,2.13332823572211e-22,7.9004255662909e-20,37947.8370397332,20111.648719588,32536.5418390307,4668.89845810202,4247.392486848
"34","LOC101859155",199.194495019625,3.95558365859619,0.411860929737975,9.60417309093322,7.67716679550576e-22,2.75948986493752e-19,454.944823512451,231.837410433787,267.925476869592,25.4320388094527,15.8327254728429
"35","LOC100533365",1755.50602351746,2.97816746643843,0.312751861106553,9.52246121222532,1.69125195443066e-21,5.90536861002775e-19,2163.00907204708,3616.66360276707,2312.90768807831,249.022046675891,435.927708018942
"36","LOC106012410",280.794411683436,3.11735398817849,0.330563474837486,9.43042479121768,4.08431486356235e-21,1.38651144298876e-18,511.537313674743,395.603410995525,396.420348429498,34.9690533629975,65.4419319544175
"37","LOC106012346",86.7155870821959,-5.19240063036923,0.552147966708811,-9.40400208538225,5.25262560327487e-21,1.71748730888592e-18,5.87973923764073,2.959626516176,10.9357337497792,279.75242690398,134.050409003404
"38","LOC118477667",334.033943918128,3.92622872766853,0.417583520270046,9.40225975663382,5.34035821435766e-21,1.71748730888592e-18,260.178461265602,640.265869666075,699.886959985872,44.5060679165422,25.3323607565487
"39","LOC101853558",622.030324629508,3.22620258641233,0.344321107802389,9.36974967060079,7.27047570492022e-21,2.27826880999564e-18,1020.13475773067,1065.46554582336,817.446097795999,57.2220873212686,149.883134476247
"40","LOC101853092",228.496270335869,3.10825218323899,0.334325067096782,9.29709581824207,1.44334134428573e-20,4.40976864212898e-18,449.800051679515,317.666579402891,292.530877806595,39.2077264979062,43.2761162924374
"41","LOC101850455",278.18212656086,-2.48967943946217,0.271862005755839,-9.15787931653154,5.29271604470025e-20,1.57761665322638e-17,98.4856322304822,100.627301549984,92.9537368731236,552.087175821869,546.756786328843
"42","LOC101860677",114.382578360019,-3.62660512855821,0.404855697372372,-8.95777224353246,3.31303946183653e-19,9.64015601502481e-17,15.4343154988069,25.6500964735253,21.8714674995585,320.019821685613,188.937190642592
"43","LOC101860270",140.296709625375,-8.84274430306426,0.999801566097876,-8.84449935158293,9.19395855795269e-19,2.61300854736604e-16,0.734967404705091,0,2.73393343744481,350.750201913702,347.264445371022
"44","LOC101859008",29412.8460754797,-2.76431308895247,0.31320404674619,-8.82591753737008,1.08566003450978e-18,3.01542074585092e-16,10001.4364432269,5547.32663348588,11053.2928875894,47247.4297665445,73214.7446465519
"45","LOC106012205",886.23891836892,-2.34119679861678,0.266693395258268,-8.77860809544814,1.65510164606771e-18,4.49488827035412e-16,307.216375166728,406.455374888171,295.26481124404,1956.1476517604,1466.11037878526
"46","LOC100533398",1587.35188261251,2.80571259611498,0.32173630475122,8.72053465736319,2.76891176035616e-18,7.35627622245927e-16,2342.34111879512,2754.4257443878,2148.87168183162,207.69498361053,483.425884437471
"47","LOC100533412",1912.4647368489,-7.72573036158876,0.888213588755081,-8.698054678962,3.37621858296884e-18,8.59599318801295e-16,11.7594784752815,19.7308434411733,38.2750681242274,7620.07462828226,1872.48366592156
"48","LOC101851570",5299.77021917035,2.62714614684072,0.302011719188047,8.69882186659428,3.35347452135233e-18,8.59599318801295e-16,11204.5780847291,7304.35824192237,5407.72033926584,1180.4704680721,1401.72396186236
"49","LOC101854008",64.3944149592255,-4.61232422203615,0.530669180236717,-8.69152457653318,3.57607759063362e-18,8.91902943574152e-16,3.67483702352545,6.90579520441067,10.9357337497792,175.904935098715,124.550773719698
"50","LOC101859228",222.625283608344,3.13057600929689,0.362104897924583,8.64549479236514,5.35726425606994e-18,1.30942252946861e-15,452.739921298336,318.653121574949,262.457609994702,28.6110436606343,50.6647215130974
"51","LOC100533519",3055.36199760826,6.04814407565659,0.7012355020643,8.62498270246163,6.41023426220464e-18,1.53606809643927e-15,3732.16448109245,8185.34040157076,3206.90392212276,103.847491805265,48.5536914500517
"52","LOC101846793",222.643117747837,2.73941715662433,0.322440494228473,8.49588437450804,1.96431467907655e-17,4.61651724865279e-15,323.38565807024,409.415001404347,278.861210619371,57.2220873212686,44.3316313239602
"53","LOC101862801",740.408108756052,2.96320947276249,0.35941634101279,8.24450403232235,1.65846665635474e-16,3.8241737749644e-14,948.842919474272,1411.74184821595,1049.83043997881,77.3557847120853,214.269551399141
"54","LOC101853674",81.9593384599468,-3.47354534496125,0.42532482453304,-8.16680603765564,3.16661414699894e-16,7.16651694268037e-14,15.4343154988069,13.8115904088213,21.8714674995585,219.35133473153,139.327984161018
"55","ATRP",5735.50499907348,2.74552772418326,0.339717136351777,8.08180521497234,6.38149777694315e-16,1.41796880603677e-13,5474.77219764822,11350.167689535,9259.83255262558,1719.84162448924,872.910931069408
"56","LOC101851256",123.244901507279,3.31847765472037,0.41203426144844,8.05388766229003,8.02048376364947e-16,1.75032735849215e-13,222.695123625642,225.918157401435,128.494871559906,15.8950242559079,23.221330693503
"57","LOC118478627",91.4993360378342,-3.28160222528954,0.407961824363285,-8.04389535812868,8.70268413997372e-16,1.86588601534419e-13,17.6392177129222,27.6231808176427,13.6696671872241,162.129247410261,236.435367061121
"58","LOC101848767",71.9875796034513,-3.35528121293439,0.421578145246781,-7.95885946832063,1.7363230837321e-15,3.65855248384311e-13,11.7594784752815,18.7443012691147,16.4036006246689,152.592232856716,160.438284791475
"59","LOC101846321",573.113890125723,2.95128995028635,0.371125165906734,7.95227654011485,1.83114931206765e-15,3.79296199030148e-13,1325.14623068328,833.628135389573,478.438351552842,93.2508089679932,135.105924034926
"60","LOC101856076",106.819436069843,6.37865309137234,0.804365868324503,7.93003947899865,2.19076230568428e-15,4.46221768962794e-13,211.670612555066,121.344687163216,196.843207496026,4.23867313490878,0
"61","LOC100533357",5390.11948578489,2.27795087483271,0.289101265423287,7.87942201324319,3.28898896988766e-15,6.48302164532212e-13,8083.17151694659,8736.81747575155,6873.10866173626,1123.24838075083,2134.25139373923
"62","LOC101850050",1581.07777829725,-1.97813016556753,0.251046414993129,-7.87953958881136,3.28589578208081e-15,6.48302164532212e-13,579.154314907611,759.637472485173,847.519365607892,2768.91322537916,2950.1645131064
"63","LOC101859313",62.2854650885293,-3.66755383781532,0.466303927845309,-7.86515750523976,3.68633336172676e-15,7.15090158947027e-13,12.4944458799865,13.8115904088213,2.73393343744481,144.114886586899,138.272469129495
"64","LOC101858137",129.45138353025,2.7977977484611,0.36103835197744,7.74930899484033,9.23939420577899e-15,1.76429119670039e-12,230.779765077398,195.335350067616,164.036006246689,27.5513753769071,29.5544208826402
"65","LOC100533266",117.335253336238,-3.18222701596426,0.411298560596628,-7.73702444119457,1.01770500590476e-14,1.91344198110186e-12,20.5790873317425,39.4616868823467,21.8714674995585,327.437499671704,177.326525295841
"66","LOC101848129",249.974037579397,2.40574303132887,0.313804976518347,7.66636354216077,1.7694122118308e-14,3.27636161224004e-12,457.149725726566,365.020603661707,287.063010931705,64.6397653073589,75.9970822696461
"67","LOC101853874",4337.74433218917,2.23718084471002,0.295656119922888,7.56683421704076,3.82429442500752e-14,6.97562718925625e-12,4099.648183445,8352.06602864867,6550.50451611777,1401.94113937108,1284.56179336332
"68","LOC101850987",925.325562896001,2.47936626729651,0.327896728920176,7.56142421872129,3.98679667921522e-14,7.16509444363077e-12,1372.1841445844,1630.75421041298,1129.11450966471,151.532564572989,343.04238524493
"69","LOC106014153",239.345281946711,-6.57790121182675,0.874070948469072,-7.52559185652822,5.24820420837845e-14,9.29540632327435e-12,8.084641451756,0.986542172058666,10.9357337497792,492.745751933146,683.973740426815
"70","LOC101851793",393.541664420683,2.40743899266077,0.321544252579099,7.48711560959575,7.04036838761259e-14,1.22914774378591e-11,757.751394250948,611.656146676373,377.282814367384,105.96682837272,115.051138435992
"71","LOC101855251",104.78404089252,3.01464400203728,0.408417020798857,7.38128885064752,1.5676448084482e-13,2.69833622592189e-11,139.643806893967,210.133482648496,133.962738434796,18.0143608233623,22.1658156619801
"72","LOC101860667",114.767216491995,-2.77714884101594,0.377247736018249,-7.36160505647567,1.8171192187211e-13,3.0843074961098e-11,36.0134028305494,37.4886025382293,27.3393343744481,300.945792578524,172.048950138227
"73","LOC118478672",89.9724525495095,-8.96522502917549,1.22408813235258,-7.3240028983413,2.40681484831593e-13,4.02927181661219e-11,0,0.986542172058666,0,341.213187360157,107.662533215332
"74","LOC101845128",444.389409308799,-1.8519012545148,0.253411390387632,-7.30788482586373,2.71380239707036e-13,4.48180798575633e-11,227.839895458578,219.998904369083,202.311074370916,842.436285563121,729.360886782298
"75","LOC101848899",2520.86875206431,-1.85104958331406,0.254922285429341,-7.26123092846324,3.83583420638583e-13,6.25036397816549e-11,1033.36417101536,1121.6984496307,1555.6081259061,4284.23887110905,4609.43414266034
"76","LOC101849091",759.952611816684,-2.78313308879621,0.384167239454836,-7.24458726034447,4.33758074617353e-13,6.97494398670878e-11,133.764067656326,348.249386736709,196.843207496026,1013.0428792432,2107.86351795116
"77","LOC101855889",87.9676519565058,-3.04684075792334,0.421380521533648,-7.23061603994917,4.80807955402981e-13,7.63110912075302e-11,22.7839895458578,11.838506064704,38.2750681242274,172.725930247533,194.214765800207
"78","LOC101851430",1230.06878241247,2.67121886684364,0.371390715885485,7.19247615136206,6.36266839053845e-13,9.96899620522697e-11,1631.6276384453,2634.06759939664,1301.35231622373,166.36792054517,416.928437451531
"79","LOC101857653",57.2615431514532,-3.92602267404147,0.5505015086561,-7.13172009941588,9.9122289288209e-13,1.53338417391292e-10,5.87973923764073,11.838506064704,8.20180031233443,186.501617935986,73.8860522066004
"80","LOC101848059",56.8238001343251,-3.16246730261375,0.451589567035487,-7.00296803439049,2.50596024553725e-12,3.78090619268034e-10,13.9643806893967,9.86542172058667,19.1375340621137,126.100525763536,115.051138435992
"81","LOC101861962",171.098187884737,2.41401585949306,0.344631895051487,7.00462114550488,2.47655053405841e-12,3.78090619268034e-10,305.746440357318,200.268060927909,254.255809682367,57.2220873212686,37.9985411348231
"82","LOC101857243",1380.3543336453,2.09243011717076,0.300840752898588,6.9552748323167,3.51875377943199e-12,5.24423048029735e-10,2401.13851117153,2141.78305553936,1424.37932090875,356.048543332338,578.422237274529
"83","LOC101845892",88.4975975626773,3.75676981503808,0.541439771000969,6.93848146413935,3.96336981851131e-12,5.83570392193093e-10,224.900025839758,114.438891958805,82.0180031233444,5.29834141863598,15.8327254728429
"84","LOC101854219",1027.00251909873,-1.89102799518748,0.27377678326483,-6.90718903420764,4.94351019584009e-12,7.19221882182878e-10,358.664093496084,605.736893644021,516.713419677069,1809.91342860605,1843.98476007044
"85","LOC100533371",249.598840108134,-2.30231341472098,0.333766726088747,-6.89797165134071,5.27502694443729e-12,7.53913314551079e-10,70.5568708516887,139.102446260272,79.2840696858995,433.404328044423,525.646485698386
"86","LOC101863735",374.488296532566,1.86691213242931,0.270678487121749,6.89715740722901,5.30533876535413e-12,7.53913314551079e-10,454.209856107746,566.275206761675,563.190288113631,155.771237707898,132.994893971881
"87","LOC101852563",530.270045925575,2.08469225644545,0.302626706557577,6.88865923354594,5.6320669033106e-12,7.91143558912171e-10,949.577886878977,796.139532851344,544.052754051518,151.532564572989,210.04749127305
"88","LOC101851086",255.336310727796,2.01291984509413,0.293488591015216,6.85859657484869,6.95403135099815e-12,9.65741103869868e-10,352.784354258443,373.899483210235,369.08101405505,108.086164940174,72.8305371750775
"89","LOC101844971",86.28936585418,3.03820815968527,0.445703444030608,6.8166584763402,9.31824267733117e-12,1.27953082876027e-09,179.332046748042,115.425434130864,103.889470622903,20.1336973908167,12.6661803782744
"90","LOC101845589",5170.16274052356,-6.40900809388556,0.942186988424345,-6.80226767364256,1.0298501685146e-11,1.39246917753459e-09,225.634993244463,184.483386174971,35.5411346867825,16956.8118762026,8448.34231230899
"91","LOC101857409",154.630181082547,2.2341245069018,0.328485377034136,6.80129059951924,1.03686028275631e-11,1.39246917753459e-09,211.670612555066,257.487506907312,207.778941245806,41.3270630653606,54.8867816391889
"92","LOC106011873",544.061682242134,-7.07601632201538,1.04441876474532,-6.77507582290602,1.2434103179459e-11,1.65170842343661e-09,5.14477183293563,9.86542172058667,16.4036006246689,2281.46581486465,407.428802167825
"93","LOC106011490",326.110715235497,2.29435694715964,0.340249722919839,6.7431559604831,1.54982689759437e-11,2.03660586188181e-09,360.8689957102,699.458399989595,374.548880929939,103.847491805265,91.8298077424891
"94","LOC101854328",564.266111906256,1.90140140338796,0.283828922457607,6.69911081268314,2.09691542145879e-11,2.7262131240051e-09,977.506648257771,601.790724955787,814.712164358554,227.828681001347,199.492340957821
"95","LOC101854756",613.644669979268,2.12447964865125,0.318943294280775,6.6609948750984,2.71980127764902e-11,3.49880962254196e-09,865.056635337892,1169.05247388952,626.070757174862,156.830905991625,251.212577502441
"96","LOC101858320",358.422202213686,1.981332459675,0.299636724986844,6.61244865682602,3.78014246199707e-11,4.81220010709022e-09,663.675566448697,463.674820867573,404.622148741832,122.921520912355,137.216954097972
"97","LOC106012996",1035.51647982189,2.13643892183729,0.325078525434322,6.57207029896204,4.9620423890604e-11,6.25166185945435e-09,1370.71420977499,1155.2408834807,1971.16600839771,450.359020584058,230.102276871984
"98","LOC101853162",55.8762009909704,3.37877830035877,0.514879954282545,6.56226421762117,5.29968004379313e-11,6.60891732808121e-09,84.5212515410854,98.6542172058666,79.2840696858995,8.47734626981757,8.4441202521829
"99","LOC101852657",822.294045631902,2.19877802984757,0.335175365925935,6.56008243258974,5.37780415041761e-11,6.63860045679329e-09,1108.33084629528,1559.72317402475,921.335568418902,167.427588828897,354.653050591682
"100","LOC106011723",866.976804232444,-5.51603332691798,0.843945559097302,-6.53600610543886,6.31833372283712e-11,7.72163564267925e-09,23.5189569505629,22.6904699573493,95.6876703105684,2277.22714172974,1915.759782214
"101","LOC101852841",60.5090151871479,3.36690806910188,0.515923317538625,6.52598546071687,6.75558735313411e-11,8.17426069729228e-09,77.9065448987396,80.8964581088106,125.760938122461,9.53701455354476,8.4441202521829
"102","LOC101848108",879.99371368882,1.60720667444864,0.246777871877304,6.51276657109568,7.37791196394084e-11,8.83975118738441e-09,1398.64297115379,1127.61770266306,1082.63764122815,394.196601546517,396.873651852596
"103","LOC101845403",70.0942099512987,-3.10626751699655,0.477993387299739,-6.4985575104801,8.10937947942241e-11,9.6218181182545e-09,16.169282903512,13.8115904088213,24.6054009370033,86.8927992656301,208.991976241527
"104","LOC101864271",246.577066070116,1.93950418991108,0.301001712917372,6.44349884627897,1.16750157894731e-10,1.3719266150303e-08,379.978148232532,347.262844564651,322.604145618488,111.265169791356,71.7750221435547
"105","LOC101856141",268.100032351281,2.48587290772559,0.390455761493005,6.36659297386274,1.93273164328713e-10,2.24951556310591e-08,205.05590591272,482.419122136688,511.24555280218,86.8927992656301,54.8867816391889
"106","LOC101860337",90.0151507957813,2.67197190127097,0.41995186059857,6.36256712248524,1.98409284584096e-10,2.28750930839834e-08,173.452307510401,143.048614948507,90.2198034356788,20.1336973908167,23.221330693503
"107","LOC101848864",2086.00092860076,2.23939328824803,0.352255439820186,6.35729937738126,2.05331577217762e-10,2.34519364969932e-08,2257.81986725404,3809.03932631851,3072.94118368797,362.406553034701,927.797712708596
"108","myomod1",3651.46938725021,1.89900121425923,0.299047638476948,6.35016288351536,2.15087065132238e-10,2.43386946572322e-08,3374.97032240578,6116.56146676373,5998.24996175392,1617.0538009677,1150.51138435992
"109","LOC101858262",59.7976099143034,3.41157070184857,0.540760235147366,6.3088416642153,2.81131540558255e-10,3.15202619923159e-08,129.354263228096,88.78879548528,62.8804690612307,5.29834141863598,12.6661803782744
"110","LOC101852033",84.6840996174891,-2.35180074734459,0.373221359213901,-6.30135625757884,2.95052336729747e-10,3.27803146106749e-08,33.0735332117291,24.6635543014667,41.0090015616722,161.069579126534,163.604829886044
"111","LOC101849508",203.227419734516,2.43256844556139,0.388881477586439,6.25529521400434,3.96764660400484e-10,4.36834316644533e-08,255.033689432666,397.576495339643,251.521876244923,30.7303802280887,81.2746574272604
"112","LOC101845678",61.0786780094437,3.46399108067174,0.554184136618038,6.25061392376021,4.08842382630552e-10,4.46112746261426e-08,70.5568708516887,73.0041207323413,144.898472184575,11.6563511209992,5.27757515761431
"113","LOC101855283",896.435158402751,-1.98741317555248,0.319229567832818,-6.2256550639861,4.79548086262411e-10,5.18633377186985e-08,267.528135312653,376.859109726411,595.997489362969,1424.19417332935,1817.59688428237
"114","LOC101850803",77.6811000098218,2.63906834875232,0.428950912846499,6.15237844171862,7.63294718566658e-10,8.1826532943887e-08,117.594784752815,147.9813258088,84.7519365607892,20.1336973908167,17.9437555358887
"115","LOC101858445",276.001628501382,2.14065911719805,0.348607539817321,6.14059901951577,8.22108686806398e-10,8.73651327083565e-08,319.710821046714,561.342495901381,317.136278743598,68.8784384422677,112.940108372946
"116","LOC101863664",32.8689562936675,-3.65948443668347,0.597193445283871,-6.12780409025414,8.9100198500527e-10,9.38701315409432e-08,5.87973923764073,5.919253032352,5.46786687488962,92.191140684266,54.8867816391889
"117","LOC101858501",747.554593266573,2.09583864189714,0.342700785150015,6.11565170759589,9.61631487479152e-10,1.00445285542587e-07,1020.13475773067,1419.63418559242,792.840696858995,160.009910842807,345.153415307976
"118","LOC101853956",462.691559223578,1.59804074819903,0.262149508622276,6.09591357465256,1.08814194408437e-09,1.12696463547924e-07,731.292567681565,616.588857536667,546.786687488962,205.575647043076,213.214036367618
"119","LOC101862241",504.363250552024,-1.75202547314295,0.29156124980401,-6.00911634972302,1.86537224496049e-09,1.91569026938338e-07,255.768656837372,186.456470519088,341.741679680601,928.269416545024,809.580029178036
"120","LOC101850618",181.693299496381,2.12929219788217,0.356400849974427,5.97443075131541,2.30894984439373e-09,2.35147300402798e-07,225.634993244463,335.424338499947,226.916475307919,41.3270630653606,79.1636273642147
"121","LOC101863891",24.6522081922926,-5.78173736544703,0.969761925637915,-5.96201728753557,2.49142781389992e-09,2.51634209203892e-07,0.734967404705091,1.97308434411733,0,57.2220873212686,63.3309018913718
"122","LOC101847002",88.0673856855006,2.29239351392197,0.384934789406536,5.95527756131423,2.59630809612184e-09,2.60077715104139e-07,146.258513536313,115.425434130864,125.760938122461,29.6707119443615,23.221330693503
"123","LOC101859434",23.6134945603422,-4.93642004119339,0.837945664955556,-5.89109801225025,3.83637917890439e-09,3.81173901995045e-07,2.20490221411527,0.986542172058666,2.73393343744481,65.6994335910861,46.442661387006
"124","LOC101857070",35.6941102405321,-3.39365343363328,0.577431083374987,-5.87715751947045,4.17371019681729e-09,4.11346067058904e-07,3.67483702352545,12.8250482367627,5.46786687488962,73.1171115771765,83.3856874903062
"125","LOC106013195",28.9045497896296,-4.29863108730477,0.7339322070957,-5.85698657961232,4.71341198552211e-09,4.60820863000525e-07,1.46993480941018,1.97308434411733,10.9357337497792,80.5347895632669,49.6092064815746
"126","LOC100533239",15784.8981134056,-5.90847103240501,1.00991833002548,-5.8504443941085,4.90261348691383e-09,4.75514598599793e-07,519.621955126499,673.808303516069,729.960227797765,68999.2406266126,8001.85945397482
"127","LOC101851588",580.361035937331,1.53735564561245,0.263611702413434,5.83189453099978,5.48015558627785e-09,5.27346310392926e-07,843.742580601444,660.983255279306,855.721165920226,238.425363838619,302.932814047062
"128","LOC101846682",36.9239492333903,-3.806256578799,0.657487959951612,-5.78908939880683,7.07690267846019e-09,6.75678340886421e-07,6.61470664234582,3.94616868823467,8.20180031233443,36.0287216467247,129.828348877312
"129","LOC101861290",310.308435028346,1.99823067442291,0.346612900224124,5.76502107431903,8.16476381838106e-09,7.73500609491744e-07,660.000729425171,340.35704936024,328.072012493377,101.728155237811,121.384228625129
"130","LOC101854426",98.7877565813074,2.3478932904085,0.410046330787573,5.72592196081579,1.02873505834121e-08,9.67090088306763e-07,177.862111938632,167.712169249973,90.2198034356788,23.3127022419983,34.8319960402545
"131","LOC101857108",238.892420012659,1.92454054681123,0.338741027891541,5.68145098569942,1.3355679123562e-08,1.24595232495459e-06,335.145136545521,358.114808457296,322.604145618488,55.1027507538142,123.495258688175
"132","LOC101857476",126.734049834667,2.17056920279281,0.383131144086128,5.66534262822775,1.46731039413122e-08,1.35848487323316e-06,194.766362246849,217.039277852907,139.430605309685,26.4917070931799,55.9422966707117
"133","LOC101864123",182.675241768385,2.26648147966935,0.402798502084789,5.62683691210017,1.83544108010729e-08,1.68653574736776e-06,368.21866975725,136.142819744096,297.998744681484,47.6850727677238,63.3309018913718
"134","LOC101857079",267.760304013604,1.68121562183983,0.299606889864027,5.61140507350425,2.00690368535501e-08,1.83032611483012e-06,438.775540608939,294.976109445541,374.548880929939,101.728155237811,128.772833845789
"135","LOC101847448",289.535276385211,-1.80942464024289,0.322999701853711,-5.60193904161059,2.11967105701935e-08,1.91885185095063e-06,196.971264460964,100.627301549984,133.962738434796,450.359020584058,565.756056896254
"136","LOC106011504",16.6979037590829,-7.49724950125409,1.33967924598632,-5.59630189369272,2.1897227065202e-08,1.96769126443996e-06,0,0,0,26.4917070931799,56.9978117022346
