"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AC179Pp","AC183Pp","AC184Pp","AC179A","AC183A","AC184A"
"1","LOC100533236",261465.613351008,-10.8328169575717,0.226243574554885,-47.8812137709739,0,0,243.141386084912,280.115128601979,336.994566605676,609121.76992508,322647.140238749,636164.518860927
"2","LOC101856039",19638.2452601674,-6.57986992549377,0.157937732917616,-41.6611648397283,0,0,403.988764571854,348.626259126921,466.607861454012,41152.1339293901,35309.8526457256,40148.2621007362
"3","ELH",24498.7552948857,-7.9198892553522,0.244360552451254,-32.4106701180097,1.94171941518575e-230,8.73320668970042e-227,125.685393422355,203.798932574195,276.210400745766,40245.0359316547,40982.8396468353,65158.9614640816
"4","LOC100533366",25179.3784321566,6.04856025709446,0.201209871311756,30.0609518691197,1.57037242867841e-198,5.29725879503946e-195,43484.1536147675,41851.6284557365,63491.7428950518,909.526640299602,758.308734556725,580.910252527464
"5","LOC100533452",5629.6782452128,7.10581188354257,0.263294703488366,26.9880547895509,2.0411435934934e-160,5.5082301014013e-157,8180.02435523824,8604.65110213261,16749.6132335733,82.5738471834084,59.5184181192778,101.688515029959
"6","LOC101847635",17180.1931138825,-4.1366545132663,0.162674681890341,-25.4290001689066,1.20542989151656e-142,2.71081092103883e-139,1825.43071399134,1645.13436209893,2074.70660236545,35674.3306257967,27066.5517362056,34795.0046428372
"7","LOC100533237",44418.4547704836,-5.89856257108049,0.247901802394474,-23.7939479023811,3.85810852805925e-125,7.43677976701478e-122,1483.53651878886,1017.26020387034,1893.24798957777,57255.2484514369,82894.8279320882,121966.60752714
"8","LOC101862698",479.912550159206,-5.30635840120924,0.227220461398728,-23.3533475310465,1.27434683224667e-120,2.14934522593805e-117,19.451310886793,22.5479670082088,29.4981981378973,926.527138249127,953.39688283658,928.053803836633
"9","LOC106011873",595.648193760612,-5.19011900783925,0.23606169162879,-21.9862823655469,3.89631266489855e-107,5.8414385319418e-104,28.4288389883897,19.9462785072616,47.3758939790472,1255.60820570065,1053.69643929684,1168.83350609148
"10","LOC101850568",1229.30639340273,-3.82271325570786,0.178930919314898,-21.3641849622441,2.87832497106072e-101,3.88372388345223e-98,180.298689373735,130.084425047359,176.095304035327,1997.55850906922,2451.27707217174,2440.524360719
"11","LOC106011723",836.854083020708,-5.74742171663794,0.273864653536558,-20.9863581970819,8.73905603911839e-98,1.07196439214386e-94,28.4288389883897,26.8841145097874,36.6492764743573,1143.89064774663,1382.14993188101,2403.12168852408
"12","LOC101856965",3751.89921579932,4.22418567077761,0.206020123255246,20.5037527598413,1.99313955921244e-93,2.24111933937112e-90,6139.88109415038,6489.47835086256,8738.61772715407,324.223782323089,311.920598662141,507.273741643701
"13","LOC101854331",5830.14907103231,3.2665636539223,0.171820825022195,19.0114536669251,1.37100128056878e-80,1.42299386759342e-77,9165.30806438849,9398.1660949215,13124.9104017802,1101.38940287282,1167.22231089473,1023.89815133613
"14","LOC101861341",658.602196302571,-5.18569002824978,0.275455179349307,-18.8258940728566,4.6332194910707e-79,4.46543075664407e-76,41.8951311407849,31.220262011366,32.1798525140698,1560.40284751,1551.88764281376,734.027441825448
"15","LOC101847487",4127.7224707318,-3.62882811460771,0.194453351912735,-18.6616897004492,1.01471290911391e-77,9.12768085511601e-75,493.764045587822,644.351518734583,715.107833645996,7172.99581341755,6156.84969656085,9583.26591644402
"16","LOC106014153",349.142946855826,-7.03511626394437,0.4097723405331,-17.1683531757949,4.5823742998558e-66,3.86437352674715e-63,4.48876405079838,2.60168850094717,8.93884792057495,976.314310815594,516.928483295209,585.58558655183
"17","LOC101851187",349.84459558455,-6.27763417882286,0.367481755973144,-17.0828458196484,1.99163596854326e-65,1.58077318373849e-62,6.73314607619757,13.8756720050516,6.25719354440246,1030.9587685105,583.060058983296,458.182734387859
