"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"pte-miR-100a-5p_MIMAT0046088_Parasteatoda_tepidariorum_miR-100a-5p ",179.416995132493,2.12542031676425,0.473118888843327,4.49235988434205,7.04382607199793e-06,0.0020497533869514
"gga-miR-184b-5p_MIMAT0049906_Gallus_gallus_miR-184b-5p ",472.180738727548,1.95545450610156,0.351236066050469,5.56735112111345,2.58640892844087e-08,1.50528999635259e-05
"pte-miR-87c-3p_MIMAT0046230_Parasteatoda_tepidariorum_miR-87c-3p ",166.880506740103,1.358582647567,0.375641273269507,3.61670227486496,0.000298380166002224,0.0434143141533235
"xtr-miR-184_MIMAT0003613_Xenopus_tropicalis_miR-184 ",225.764219249128,1.27603494667503,0.346979631891204,3.67755000407383,0.000235484922348835,0.0434143141533235
"mze-miR-184a_MIMAT0042285_Metriaclima_zebra_miR-184a ",915.257496518438,1.07977579462588,0.345926833800987,3.12139935130641,0.00179993763579748,0.0782611509091791
"spu-miR-184_MIMAT0009671_Strongylocentrotus_purpuratus_miR-184 ",1034.92743331535,1.06351040605109,0.383726680264903,2.77153104213891,0.00557933522198905,0.0782611509091791
"bbe-miR-184-3p_MIMAT0031602_Branchiostoma_belcheri_miR-184-3p ",1345.02478814524,1.0627598005676,0.39565231694905,2.68609522816078,0.00722924815520744,0.0795520454302447
"dpe-miR-184-3p_MIMAT0008701_Drosophila_persimilis_miR-184-3p ",978.583053158929,1.05562135876304,0.393097352782673,2.68539421924484,0.00724443025395699,0.0795520454302447
"rno-miR-184_MIMAT0000861_Rattus_norvegicus_miR-184 ",768.892461419046,1.04428953563825,0.337509661110477,3.09410264643186,0.00197409173976316,0.0782611509091791
"dmo-miR-184-3p_MIMAT0008674_Drosophila_mojavensis_miR-184-3p ",991.542691434837,1.03872976126392,0.390670556080012,2.65883810565744,0.00784106310533507,0.0803375361063104
"nvi-miR-184_MIMAT0015671_Nasonia_vitripennis_miR-184 ",1006.90197466592,1.0344409819588,0.389227396290581,2.65767772725466,0.00786810920628814,0.0803375361063104
"pca-miR-184-3p_MIMAT0045870_Polistes_canadensis_miR-184-3p ",981.920840774387,1.03300142627808,0.372508267867015,2.77309664076196,0.00555256283958173,0.0782611509091791
"lgi-miR-184_MIMAT0009585_Lottia_gigantea_miR-184 ",960.409356812627,1.0325210162767,0.365128058276802,2.82783257235727,0.00468643093944043,0.0782611509091791
"tcf-miR-184-3p_MIMAT0041376_Triops_cancriformis_miR-184-3p ",1002.5989974276,1.03202498874274,0.341934718972604,3.01819303943052,0.00254286868425399,0.0782611509091791
"dqu-miR-184-3p_MIMAT0045692_Dinoponera_quadriceps_miR-184-3p ",202.367085811745,1.02965183014078,0.407008113401619,2.52980664570871,0.0114125399390591,0.0844422482488591
"dps-miR-184_MIMAT0001232_Drosophila_pseudoobscura_miR-184 ",1031.93267488092,1.02853672910368,0.373909765544279,2.75076187862196,0.00594568459529181,0.0782611509091791
"dme-miR-184-3p_MIMAT0000331_Drosophila_melanogaster_miR-184-3p ",934.539427240153,1.02439794331789,0.343146835659992,2.98530493905798,0.00283295754700502,0.0782611509091791
"lva-miR-184-3p_MIMAT0032211_Lytechinus_variegatus_miR-184-3p ",967.852826216178,1.02329573865119,0.362134059442065,2.82573735325468,0.00471719252604856,0.0782611509091791
"dsi-miR-184-3p_MIMAT0008904_Drosophila_simulans_miR-184-3p ",964.534895234072,1.01765170347228,0.345733827169763,2.94345425150599,0.00324571789951509,0.0782611509091791
"bdo-miR-184_MIMAT0045407_Bactrocera_dorsalis_miR-184 ",995.771461426811,1.01435340740567,0.373585877191779,2.71518135276018,0.00662394863775293,0.0793984723269204
"dwi-miR-184-3p_MIMAT0008989_Drosophila_willistoni_miR-184-3p ",974.853846305254,1.0142489744362,0.346782772301031,2.92473864173322,0.00344745632117369,0.0782611509091791
"pny-miR-184a_MIMAT0042859_Pundamilia_nyererei_miR-184a ",981.454647409253,1.01065529813,0.355415551717315,2.84358771935179,0.00446087282501865,0.0782611509091791
"mle-miR-184-3p_MIMAT0048762_Melibe_leonina_miR-184-3p ",935.27893977915,1.01043460277814,0.366420004549457,2.75758580381153,0.00582299288640585,0.0782611509091791
"cte-miR-184a_MIMAT0009530_Capitella_teleta_miR-184a ",977.397229307795,1.01006381243694,0.366986463801694,2.75231898739116,0.00591748499055175,0.0782611509091791
"der-miR-184-3p_MIMAT0008512_Drosophila_erecta_miR-184-3p ",1052.01605523194,1.00964354602723,0.387762105458273,2.60377053821179,0.00922044652474853,0.0835302282972219
