"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AC190Pp","AC191Pp","AC192Pp","AC190A","AC191A","AC192A"
"1","GnRH",15713.6310714357,5.72514074542493,0.135641192514951,42.2079800337487,0,0,32385.8852592611,32855.6334805312,27290.2199461907,515.184112149305,547.605146650095,687.258483831653
"2","LOC100533237",110077.781093551,-7.68431368175682,0.162133146037194,-47.3950815707604,0,0,903.998932648685,1178.29348835063,1112.74885415294,281799.491606385,183477.930105622,191994.223574145
"3","LOC100533239",21670.8920875158,-5.66390067992578,0.118676248709464,-47.725646382637,0,0,914.866679379981,767.521623467147,832.570710654446,44916.9485916656,38626.6249528524,43966.8199670754
"4","LOC100533366",65065.8809708563,7.89205587665599,0.149368779985887,52.8360469798417,0,0,133703.912081179,147400.845966575,107655.012760275,647.533134063523,523.245487101604,464.736395943467
"5","LOC100533452",7355.00416497487,7.84888866921963,0.188095225893053,41.7282715813443,0,0,17666.0163002089,13316.958845416,12955.5242323142,43.5241749919241,64.3095012080183,83.6919357101583
"6","LOC101845620",18049.1307749098,-11.0582872750372,0.24895542256049,-44.418744373203,0,0,19.7595395114467,15.2892753678715,15.927439682085,37951.3040960193,43336.8087231488,26955.6955757295
"7","LOC101851270",10874.7919910154,-4.66313061080285,0.112072863132704,-41.6080260685522,0,0,851.636152943352,807.273739423613,818.815194565372,22775.5789993454,20309.1353587686,19686.3125010459
"8","LOC101856039",17302.8573211277,-5.68407740984265,0.154010569323637,-36.9070605660717,3.56039277412636e-298,5.82302238208367e-295,831.876613431905,569.780328709343,580.6275738651,34734.0681404939,37856.8597111201,29243.931559146
"9","LOC101845765",21999.0909288236,3.94241571231424,0.114032904816081,34.5726149717293,6.51921020794627e-262,9.47748292897433e-259,45424.2174058892,41585.8097155858,36923.4250557282,2685.17512246095,2632.79200400099,2743.12626927648
"10","LOC101856965",8219.8464540224,4.52806662597563,0.133297177459777,33.9697112291968,6.24176297319079e-253,8.16672267412283e-250,15885.6817902276,18196.2762578161,13188.6440312974,702.604539155346,665.505898864796,680.366206773169
"11","LOC106011723",1993.1789150215,-6.28358873521986,0.189555516664763,-33.1490681241034,5.841191109048e-241,6.94783131552582e-238,49.3988487786167,48.9256811771887,52.8501407632822,4904.01979857985,3210.60312849122,3693.27589233887
"12","LOC100533336",8972.7753914453,4.13320316864987,0.127479399534211,32.4225183343498,1.32197951980761e-230,1.44139833643023e-227,16621.7246370289,18338.9761612495,15974.4980266003,1107.64584112101,952.949881536999,840.857801135002
"13","LOC101856141",1216.0571657873,6.10723415174728,0.191678538455385,31.8618568409462,9.0189822002877e-223,9.07725870065879e-220,2699.15309726362,2367.79911197103,2124.86524849635,31.0886964228029,38.9754552775869,34.4613852924181
"14","LOC101845589",1634.07685600367,-8.13440286756498,0.271421152284669,-29.9696718516379,2.43893217106436e-197,2.27935632330044e-194,12.8437006824403,12.2314202942972,10.1356434340541,2781.10595713703,3812.77391252993,3175.37050194424
"15","LOC100533236",495509.259918892,-11.7282725873323,0.400141132049344,-29.310339897489,7.65744037007053e-189,6.67932998680019e-186,219.330888577058,432.1768503985,225.156079142202,1203377.70813998,724314.014560382,1044487.17299488
"16","MRP",21336.6750730631,-3.17450354810436,0.111320819215517,-28.5167102656559,7.27062252471629e-179,5.94555156958674e-176,4056.6334617,4113.83435898195,4592.89442468852,41323.0952851896,37894.8607800158,36038.7321278025
"17","LOC101852515",2136.31771676547,4.16456002713913,0.155523166045628,26.7777472194548,5.86979243474203e-158,4.5176684833038e-155,4653.37155494569,3819.26098689429,3669.10292312759,266.474540766882,178.31270789496,231.383586963379
"18","LOC101856757",1899.0710012924,4.37676500891682,0.169338639216823,25.8462275896334,2.68269254466739e-147,1.95001940302379e-144,4185.07046852441,4014.96371160304,2671.46601940426,182.090936190703,172.466389603322,168.368482428671
"19","LOC100533412",906.706561109526,-6.69290010654075,0.259713451669167,-25.7703251931149,1.90804308254606e-146,1.3139387206333e-143,18.7715625358743,12.2314202942972,20.2712868681082,1276.41305027336,2080.3149254412,2032.23712124431
"20","LOC101862698",620.691414134303,-5.90535144980244,0.23169482204491,-25.4876280690372,2.70352913957337e-143,1.7686487631089e-140,16.7956085847297,21.40498551502,22.4432104611198,1401.6560844338,1013.36183721726,1248.48675859389
"21","LOC100533519",4186.48374192398,3.1384885350099,0.125196509511142,25.0684986926939,1.09739711324776e-138,6.83730658558746e-136,7792.174406339,7534.55490128705,7229.6096666046,723.034253947473,912.025653495532,927.503569870225
"22","LOC101847635",21388.920947245,-3.2910812601141,0.13495581171655,-24.3863618635885,2.38651656444987e-131,1.41932648769373e-128,4584.21316665563,3743.83389507946,3569.19443784906,44628.2678391682,36749.9567812366,35058.0595634811
"23","LUQ-1",5905.14885667773,-8.89456991132388,0.370623883772768,-23.9989118369317,2.85449085940997e-127,1.62383297410957e-124,36.5551480961763,23.4435555640696,15.2034651510812,9221.79560747256,12633.8938282298,13500.0015355527
"24","LOC101850568",1229.1268178813,-3.33862434262935,0.143610410701952,-23.2477877217293,1.49775297060775e-119,8.16524994476326e-117,234.150543210643,252.782686082141,179.545683688959,2185.97948275766,2347.29679409267,2175.00571745576
"25","LOC106011873",560.709190857454,-6.73227139849627,0.297168932804034,-22.65469453678,1.25410950121262e-113,6.56350748554638e-111,5.927861853434,18.3471304414457,7.96371984104252,1076.5571446982,1340.75566154899,914.703626761612
"26","LOC100533443",36347.6229985819,3.88004821315008,0.172343384974547,22.5134733991857,3.06307575504091e-112,1.54143396842136e-109,74542.8628069326,67741.6827299158,61932.4012547257,5928.1702835939,4717.00447496995,3223.61644135363
"27","LOC101849491",1579.11191739114,3.5972860281611,0.161173587987949,22.3193270874511,2.39872567533563e-110,1.16240469392931e-107,2998.51012086203,3407.46983698628,2346.40145498353,270.027534643774,250.417300158496,201.845256712735
"28","LOC118478957",871.251192241901,2.80107823097149,0.130486976546193,21.4663432712758,3.21329426657626e-102,1.50152650656728e-99,1573.84732208673,1510.5804063457,1487.04368668194,213.179632613506,208.51868573509,234.337419988443
"29","LOC101851187",357.998756834063,-6.08527051440379,0.284787935504961,-21.3677257908202,2.66816328546419e-101,1.20380166989701e-98,9.87976975572334,12.2314202942972,9.41166890305026,764.781932000951,674.275376302253,677.412373748105
"30","LOC101853874",3093.90338796657,2.57916967080286,0.12572293264242,20.5147113306568,1.59110282882499e-93,6.9393298041154e-91,5118.70871044026,5945.48954805295,4838.32179069884,868.707002900035,825.305265502902,966.888010204417
"31","LOC106014153",389.297602977379,-6.8288297942938,0.348787977656539,-19.5787419055434,2.34746947753986e-85,9.90783569165534e-83,6.91583882900634,5.09642512262382,7.96371984104252,913.119426361182,599.247624892898,803.44258281752
"32","LOC100533301",36834.9279332137,-2.15746513455408,0.113502432863712,-19.0080959510766,1.46162148188226e-80,5.9762048340461e-78,13900.8360463027,14358.6681404803,12211.2784144422,64107.5567692273,60522.0613414188,55909.1668874108
"33","LOC106012996",1968.16372472332,3.063298733366,0.168338136905672,18.1972949782764,5.42199007137093e-74,2.14973691193386e-71,4437.99257427092,3490.03192397279,2619.33985317199,397.935314211877,452.115281220007,411.567401492308
