"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AC166Pp","AC170Pp","AC174Pp","AC169A","AC170A","AC174A"
"1","LOC100533366",31526.0340496167,6.97318741871404,0.196133375743808,35.5532932233957,7.38999860567017e-277,1.32628304975963e-272,68035.4465296323,66079.1738981912,53549.2301723442,448.489056043062,475.627875041745,568.236766447649
"2","ELH",24303.0087188593,-9.01373479705246,0.270022223742902,-33.3814553191546,2.54796705323911e-244,2.28641823522412e-240,143.966925186819,78.6613875924517,62.4828775527845,48480.5457356149,40415.1574931305,56637.237894078
"3","LOC101856039",14092.1633532789,-6.0354081640477,0.215710562430659,-27.9791962713361,2.91071294626665e-172,1.74128550822159e-168,541.537126279648,352.172083900151,379.10959414049,25963.0314543329,31727.7422906635,25589.3875703568
"4","LOC101845620",21692.3158281101,-8.189084138963,0.328940220340642,-24.8953567626439,8.35352733806956e-137,3.74801887840836e-133,215.950387780228,173.199385524664,57.5684939250374,34190.5631874429,48186.1482797974,47330.4652341905
"5","LOC100533370",9731.48200979442,5.94451781675791,0.242619729202269,24.5013785000232,1.42800510137391e-132,5.1256815108715e-129,20678.0802083714,19515.9624280979,17262.1235198636,195.092739378732,387.94899908708,349.684163967784
"6","LOC101856965",4184.56239111922,4.52884145654525,0.191487221219771,23.6508808666009,1.15593786490976e-123,3.4576028102559e-120,8092.04863338526,8548.11133974854,7424.22955191793,304.972558109282,396.356562534788,341.655701019544
"7","LOC100533452",4537.78129712531,7.58375481851929,0.322188021657802,23.538289162637,1.65472760143984e-122,4.2424851804344e-119,11825.2217472681,7534.89493442925,7723.30489840654,51.5762414449522,72.0648295517796,19.6251316512532
"8","LOC100533237",31856.2957520181,-5.35313510838948,0.241862543033614,-22.1329646221635,1.52232389787689e-108,3.41514337439958e-105,2019.96670415967,1073.83619025292,1473.61303352016,52440.7041004752,73782.374656097,60347.2798276036
"9","LOC101845765",10771.7115946816,4.35517550394672,0.209986726282305,20.7402419241092,1.50168484607412e-95,2.99452643694359e-92,22607.2370058747,23051.3948851201,15960.5139133146,883.523440404833,1137.42322642559,990.177096949593
"10","LOC100533412",494.904845097019,-6.84417965072089,0.332945844559859,-20.5564351156526,6.74073097276872e-94,1.2097589876828e-90,5.53718943026225,10.8249615952915,8.42465764756645,874.553659283971,1094.18432869452,975.9042739305
