"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AC187Pp","AC188Pp","AC189Pp","AC199Pp","AC200Pp","AC201Pp"
"1","LOC101850631",25560.6613845341,-7.95877809833068,0.130948341000013,-60.777998694385,0,0,205.564930859851,178.532510443796,230.48562191559,47794.0457767692,49327.4919363654,55627.8475308511
"2","LOC101852738",2018.70822897822,-6.04612281521145,0.186828592083704,-32.3618711021632,9.4450985164238e-230,5.42479233290801e-226,61.5747488750705,72.9487677082176,45.4769836963496,4508.55929315417,3135.88069481311,4287.80888562242
"3","LOC101853471",4940.93632410909,-5.15726458218605,0.17997999827544,-28.654654026018,1.40269674235749e-180,5.37092582648681e-177,236.82595721181,284.116253179374,287.331851536027,8024.86478818288,7749.08098743954,13063.3981071049
"4","LOC106013217",890.604258634587,-3.66192926357313,0.141574470300642,-25.8657458212402,1.61834689518563e-147,4.64748769624933e-144,113.676459461669,133.419456729503,144.699493579294,1684.00202120409,1685.94870132131,1581.87941951166
"5","LOC106012394",525.027049195481,-5.06790406324028,0.203865028373204,-24.8591144036865,2.06093687347711e-136,4.7347963731263e-133,27.4718110365699,24.9561573738639,39.2755768286656,972.740449096453,1113.22556389204,972.492736945291
"6","LOC101857597",699.927677264,-4.08250388136262,0.172210607175177,-23.7064600626476,3.09292336248188e-124,5.92140177747156e-121,84.3100407674042,70.0692110881564,79.5847214686118,1217.63297941061,1177.66698582501,1570.30212502421
"7","LOC101847784",1181.39570584403,-3.09413932307179,0.130750248558819,-23.6645005051739,8.37050534255145e-124,1.37359992671269e-120,246.298995500282,248.601721531952,248.056274707361,1937.6755585813,2070.18067959663,2337.56100514664
"8","LOC101854709",546.0971967443,-4.01105453441754,0.170326622544226,-23.5491931590205,1.27948039473932e-122,1.83717391179633e-119,75.784306307779,64.3100978480339,50.644822752753,1077.13686640169,973.065471187835,1035.64161596771
"9","LOC101846325",562.539940529905,-6.27195675410209,0.273470536059782,-22.9346709319026,2.09587700868772e-116,2.6750376887551e-113,9.47303828847238,17.2773397203673,16.5370849804908,860.538692179611,1176.86146805085,1294.55201995964
"10","LOC101857532",1097.43264241838,-3.18609507798141,0.146435633418977,-21.7576487607046,5.84704785213698e-105,6.71650386774975e-102,216.932576806018,237.083495051707,197.411451954608,1696.68569807295,1979.96268889048,2256.51994373453
"11","LOC101861925",436.821440683213,-5.11403640368041,0.237595417714634,-21.5241373460438,9.25262273783663e-103,9.66226158086631e-100,20.8406842346392,25.916009580551,26.8727630932975,808.828317252718,683.884590263635,1054.58627967444
"12","LOC101851682",640.262772803354,-3.51379608485228,0.170686757294821,-20.5862255545873,3.64697487651692e-94,3.49106670054582e-91,120.307586263599,106.543594942265,81.6518570911731,1068.35585933863,1092.28210176383,1372.43563742063
"13","LOC101845452",441.336990842471,-4.15202771074493,0.205984053562579,-20.1570346778496,2.33460785759516e-90,2.06289542001504e-87,39.786760811584,56.6312801945373,44.4434158850689,755.166607422924,715.299783455958,1036.69409728475
"14","LOC101848115",360.762597706482,-3.63862120581033,0.191727408879326,-18.978096178729,2.58805299361669e-80,2.1234974812625e-77,46.4178876135147,50.8721669544149,64.0812042994017,570.765459098721,748.326012196604,684.112856076233
"15","LOC101845676",422.527215254255,-3.75503082458714,0.198400209449874,-18.9265466755259,6.89360125983069e-80,5.27911984477834e-77,54.9436220731398,50.8721669544149,69.2490433558051,686.869885821367,697.578392424391,975.650180896412
"16","LOC101845466",1039.02073106833,-9.46382574552795,0.505658950178242,-18.7158276189752,3.67862801155605e-78,2.64102499804652e-75,4.73651914423619,0,4.13427124512269,1994.26427076545,1706.08664567536,2524.90267957982
"17","LOC101852443",392.40402024143,-7.22159613818781,0.390208956690732,-18.5069973775908,1.81330696155038e-76,1.22526218043113e-73,5.68382297308343,2.87955662006122,7.23497467896471,681.015881112662,824.044682967843,833.565203095964
"18","LOC101848347",2055.02089022032,-2.18044210652043,0.119697839260573,-18.2162194404677,3.83771290077586e-74,2.4491004495118e-71,757.84306307779,773.640878589781,696.624704803173,3040.17977872071,3447.61607341385,3614.22084271659
"19","LOC101855371",287.861247767879,-4.00574617652799,0.230859387460234,-17.3514545827944,1.92312439564706e-67,1.16268052277883e-64,27.4718110365699,32.6349750273605,41.3427124512269,471.247379050739,467.200309014026,687.270300027354
